NEWID,UCC,AMOUNT,IMPNUM,PUB_FLAG,AMOUNT_
05912071,980000,242000,1,1,
05912071,980000,242000,2,1,
05912071,980000,242000,3,1,
05912071,980000,242000,4,1,
05912071,980000,242000,5,1,
05912072,900000,242000,1,1,
05912072,900000,242000,2,1,
05912072,900000,242000,3,1,
05912072,900000,242000,4,1,
05912072,900000,242000,5,1,
05912072,980000,242000,1,1,
05912072,980000,242000,2,1,
05912072,980000,242000,3,1,
05912072,980000,242000,4,1,
05912072,980000,242000,5,1,
05912091,900030,42592,1,1,
05912091,900030,42592,2,1,
05912091,900030,42592,3,1,
05912091,900030,42592,4,1,
05912091,900030,42592,5,1,
05912091,900170,33000,1,1,
05912091,900170,33000,2,1,
05912091,900170,33000,3,1,
05912091,900170,33000,4,1,
05912091,900170,33000,5,1,
05912091,980000,75592,1,1,
05912091,980000,75592,2,1,
05912091,980000,75592,3,1,
05912091,980000,75592,4,1,
05912091,980000,75592,5,1,
05912092,900030,42592,1,1,
05912092,900030,42592,2,1,
05912092,900030,42592,3,1,
05912092,900030,42592,4,1,
05912092,900030,42592,5,1,
05912092,900170,33000,1,1,
05912092,900170,33000,2,1,
05912092,900170,33000,3,1,
05912092,900170,33000,4,1,
05912092,900170,33000,5,1,
05912092,980000,75592,1,1,
05912092,980000,75592,2,1,
05912092,980000,75592,3,1,
05912092,980000,75592,4,1,
05912092,980000,75592,5,1,
05912141,900000,60000,1,1,
05912141,900000,60000,2,1,
05912141,900000,60000,3,1,
05912141,900000,60000,4,1,
05912141,900000,60000,5,1,
05912141,900160,-20206,1,1,T
05912141,900160,-20206,2,1,T
05912141,900160,-20206,3,1,T
05912141,900160,-20206,4,1,T
05912141,900160,-20206,5,1,T
05912141,980000,39794,1,1,T
05912141,980000,39794,2,1,T
05912141,980000,39794,3,1,T
05912141,980000,39794,4,1,T
05912141,980000,39794,5,1,T
05912142,900000,60000,1,1,
05912142,900000,60000,2,1,
05912142,900000,60000,3,1,
05912142,900000,60000,4,1,
05912142,900000,60000,5,1,
05912142,900160,-20206,1,1,T
05912142,900160,-20206,2,1,T
05912142,900160,-20206,3,1,T
05912142,900160,-20206,4,1,T
05912142,900160,-20206,5,1,T
05912142,980000,39794,1,1,T
05912142,980000,39794,2,1,T
05912142,980000,39794,3,1,T
05912142,980000,39794,4,1,T
05912142,980000,39794,5,1,T
05912151,900030,41572,1,1,
05912151,900030,27940,2,1,
05912151,900030,39016,3,1,
05912151,900030,40516,4,1,
05912151,900030,37312,5,1,
05912151,980000,41572,1,1,
05912151,980000,27940,2,1,
05912151,980000,39016,3,1,
05912151,980000,40516,4,1,
05912151,980000,37312,5,1,
05912152,900030,42400,1,1,
05912152,900030,48472,2,1,
05912152,900030,53632,3,1,
05912152,900030,47032,4,1,
05912152,900030,48760,5,1,
05912152,980000,42400,1,1,
05912152,980000,48472,2,1,
05912152,980000,53632,3,1,
05912152,980000,47032,4,1,
05912152,980000,48760,5,1,
05912221,900000,296000,1,1,
05912221,900000,296000,2,1,
05912221,900000,296000,3,1,
05912221,900000,296000,4,1,
05912221,900000,296000,5,1,
05912221,900180,1500,1,1,
05912221,900180,1500,2,1,
05912221,900180,1500,3,1,
05912221,900180,1500,4,1,
05912221,900180,1500,5,1,
05912221,900190,9200,1,1,
05912221,900190,9200,2,1,
05912221,900190,9200,3,1,
05912221,900190,9200,4,1,
05912221,900190,9200,5,1,
05912221,980000,306700,1,1,
05912221,980000,306700,2,1,
05912221,980000,306700,3,1,
05912221,980000,306700,4,1,
05912221,980000,306700,5,1,
05912222,900000,296000,1,1,
05912222,900000,296000,2,1,
05912222,900000,296000,3,1,
05912222,900000,296000,4,1,
05912222,900000,296000,5,1,
05912222,900180,1500,1,1,
05912222,900180,1500,2,1,
05912222,900180,1500,3,1,
05912222,900180,1500,4,1,
05912222,900180,1500,5,1,
05912222,900190,9200,1,1,
05912222,900190,9200,2,1,
05912222,900190,9200,3,1,
05912222,900190,9200,4,1,
05912222,900190,9200,5,1,
05912222,980000,306700,1,1,
05912222,980000,306700,2,1,
05912222,980000,306700,3,1,
05912222,980000,306700,4,1,
05912222,980000,306700,5,1,
05912281,800940,2563,1,1,
05912281,800940,2563,2,1,
05912281,800940,2563,3,1,
05912281,800940,2563,4,1,
05912281,800940,2563,5,1,
05912281,900000,13500,1,1,
05912281,900000,13500,2,1,
05912281,900000,13500,3,1,
05912281,900000,13500,4,1,
05912281,900000,13500,5,1,
05912281,900030,19664,1,1,
05912281,900030,19664,2,1,
05912281,900030,19664,3,1,
05912281,900030,19664,4,1,
05912281,900030,19664,5,1,
05912281,900160,10000,1,1,
05912281,900160,10000,2,1,
05912281,900160,10000,3,1,
05912281,900160,10000,4,1,
05912281,900160,10000,5,1,
05912281,980000,43164,1,1,
05912281,980000,43164,2,1,
05912281,980000,43164,3,1,
05912281,980000,43164,4,1,
05912281,980000,43164,5,1,
05912282,800940,2563,1,1,
05912282,800940,2563,2,1,
05912282,800940,2563,3,1,
05912282,800940,2563,4,1,
05912282,800940,2563,5,1,
05912282,900000,13500,1,1,
05912282,900000,13500,2,1,
05912282,900000,13500,3,1,
05912282,900000,13500,4,1,
05912282,900000,13500,5,1,
05912282,900030,19664,1,1,
05912282,900030,19664,2,1,
05912282,900030,19664,3,1,
05912282,900030,19664,4,1,
05912282,900030,19664,5,1,
05912282,900160,10000,1,1,
05912282,900160,10000,2,1,
05912282,900160,10000,3,1,
05912282,900160,10000,4,1,
05912282,900160,10000,5,1,
05912282,980000,43164,1,1,
05912282,980000,43164,2,1,
05912282,980000,43164,3,1,
05912282,980000,43164,4,1,
05912282,980000,43164,5,1,
05912311,800940,17651,1,1,T
05912311,800940,17651,2,1,T
05912311,800940,17651,3,1,T
05912311,800940,17651,4,1,T
05912311,800940,17651,5,1,T
05912311,900000,150000,1,1,
05912311,900000,150000,2,1,
05912311,900000,150000,3,1,
05912311,900000,150000,4,1,
05912311,900000,150000,5,1,
05912311,900160,20558,1,1,
05912311,900160,114854,2,1,
05912311,900160,-4521,3,1,
05912311,900160,61825,4,1,
05912311,900160,2240,5,1,
05912311,900200,130000,1,1,
05912311,900200,130000,2,1,
05912311,900200,130000,3,1,
05912311,900200,130000,4,1,
05912311,900200,130000,5,1,
05912311,980000,300558,1,1,
05912311,980000,394854,2,1,
05912311,980000,275479,3,1,
05912311,980000,341825,4,1,
05912311,980000,282240,5,1,
05912312,800940,5829,1,1,
05912312,800940,8313,2,1,
05912312,800940,13365,3,1,
05912312,800940,11201,4,1,
05912312,800940,3060,5,1,
05912312,900000,150000,1,1,
05912312,900000,150000,2,1,
05912312,900000,150000,3,1,
05912312,900000,150000,4,1,
05912312,900000,150000,5,1,
05912312,900160,18098,1,1,
05912312,900160,34331,2,1,
05912312,900160,67354,3,1,
05912312,900160,53211,4,1,
05912312,900160,1,5,1,
05912312,900200,130000,1,1,
05912312,900200,130000,2,1,
05912312,900200,130000,3,1,
05912312,900200,130000,4,1,
05912312,900200,130000,5,1,
05912312,980000,298098,1,1,
05912312,980000,314331,2,1,
05912312,980000,347354,3,1,
05912312,980000,333211,4,1,
05912312,980000,280001,5,1,
05912341,900000,240000,1,1,
05912341,900000,240000,2,1,
05912341,900000,240000,3,1,
05912341,900000,240000,4,1,
05912341,900000,240000,5,1,
05912341,980000,240000,1,1,
05912341,980000,240000,2,1,
05912341,980000,240000,3,1,
05912341,980000,240000,4,1,
05912341,980000,240000,5,1,
05912342,900000,240000,1,1,
05912342,900000,240000,2,1,
05912342,900000,240000,3,1,
05912342,900000,240000,4,1,
05912342,900000,240000,5,1,
05912342,980000,240000,1,1,
05912342,980000,240000,2,1,
05912342,980000,240000,3,1,
05912342,980000,240000,4,1,
05912342,980000,240000,5,1,
05912351,900000,2400,1,1,
05912351,900000,2400,2,1,
05912351,900000,2400,3,1,
05912351,900000,2400,4,1,
05912351,900000,2400,5,1,
05912351,900030,5064,1,1,
05912351,900030,5624,2,1,
05912351,900030,6656,3,1,
05912351,900030,7144,4,1,
05912351,900030,4048,5,1,
05912351,980000,7464,1,1,
05912351,980000,8024,2,1,
05912351,980000,9056,3,1,
05912351,980000,9544,4,1,
05912351,980000,6448,5,1,
05912352,900000,2400,1,1,
05912352,900000,2400,2,1,
05912352,900000,2400,3,1,
05912352,900000,2400,4,1,
05912352,900000,2400,5,1,
05912352,900030,6000,1,1,
05912352,900030,4404,2,1,
05912352,900030,5856,3,1,
05912352,900030,3884,4,1,
05912352,900030,8508,5,1,
05912352,980000,8400,1,1,
05912352,980000,6804,2,1,
05912352,980000,8256,3,1,
05912352,980000,6284,4,1,
05912352,980000,10908,5,1,
05912361,900030,4116,1,1,
05912361,900030,5832,2,1,
05912361,900030,4980,3,1,
05912361,900030,3600,4,1,
05912361,900030,1968,5,1,
05912361,900170,6584,1,1,
05912361,900170,37538,2,1,
05912361,900170,10250,3,1,
05912361,900170,215,4,1,
05912361,900170,6695,5,1,
05912361,900180,66,1,1,
05912361,900180,19,2,1,
05912361,900180,156,3,1,
05912361,900180,142,4,1,
05912361,900180,62,5,1,
05912361,980000,10766,1,1,
05912361,980000,43389,2,1,
05912361,980000,15386,3,1,
05912361,980000,3957,4,1,
05912361,980000,8725,5,1,
05912362,900030,648,1,1,
05912362,900030,3540,2,1,
05912362,900030,5628,3,1,
05912362,900030,4428,4,1,
05912362,900030,1704,5,1,
05912362,900170,2414,1,1,
05912362,900170,1931,2,1,
05912362,900170,2404,3,1,
05912362,900170,5167,4,1,
05912362,900170,718,5,1,
05912362,900180,27,1,1,
05912362,900180,108,2,1,
05912362,900180,115,3,1,
05912362,900180,4,4,1,
05912362,900180,104,5,1,
05912362,980000,3089,1,1,
05912362,980000,5579,2,1,
05912362,980000,8147,3,1,
05912362,980000,9599,4,1,
05912362,980000,2526,5,1,
05912371,900000,39800,1,1,
05912371,900000,39800,2,1,
05912371,900000,39800,3,1,
05912371,900000,39800,4,1,
05912371,900000,39800,5,1,
05912371,980000,39800,1,1,
05912371,980000,39800,2,1,
05912371,980000,39800,3,1,
05912371,980000,39800,4,1,
05912371,980000,39800,5,1,
05912372,900000,39800,1,1,
05912372,900000,39800,2,1,
05912372,900000,39800,3,1,
05912372,900000,39800,4,1,
05912372,900000,39800,5,1,
05912372,980000,39800,1,1,
05912372,980000,39800,2,1,
05912372,980000,39800,3,1,
05912372,980000,39800,4,1,
05912372,980000,39800,5,1,
05912381,900000,105000,1,1,
05912381,900000,105000,2,1,
05912381,900000,105000,3,1,
05912381,900000,105000,4,1,
05912381,900000,105000,5,1,
05912381,980000,105000,1,1,
05912381,980000,105000,2,1,
05912381,980000,105000,3,1,
05912381,980000,105000,4,1,
05912381,980000,105000,5,1,
05912382,900000,105000,1,1,
05912382,900000,105000,2,1,
05912382,900000,105000,3,1,
05912382,900000,105000,4,1,
05912382,900000,105000,5,1,
05912382,980000,105000,1,1,
05912382,980000,105000,2,1,
05912382,980000,105000,3,1,
05912382,980000,105000,4,1,
05912382,980000,105000,5,1,
05912411,900000,120000,1,1,
05912411,900000,120000,2,1,
05912411,900000,120000,3,1,
05912411,900000,120000,4,1,
05912411,900000,120000,5,1,
05912411,900030,48116,1,1,
05912411,900030,57404,2,1,
05912411,900030,45860,3,1,
05912411,900030,38192,4,1,
05912411,900030,38192,5,1,
05912411,900170,80000,1,1,
05912411,900170,80000,2,1,
05912411,900170,80000,3,1,
05912411,900170,80000,4,1,
05912411,900170,80000,5,1,
05912411,900180,44,1,1,
05912411,900180,96,2,1,
05912411,900180,945,3,1,
05912411,900180,96,4,1,
05912411,900180,73,5,1,
05912411,980000,248160,1,1,
05912411,980000,257500,2,1,
05912411,980000,246805,3,1,
05912411,980000,238288,4,1,
05912411,980000,238265,5,1,
05912412,900000,120000,1,1,
05912412,900000,120000,2,1,
05912412,900000,120000,3,1,
05912412,900000,120000,4,1,
05912412,900000,120000,5,1,
05912412,900030,37232,1,1,
05912412,900030,37592,2,1,
05912412,900030,51548,3,1,
05912412,900030,41444,4,1,
05912412,900030,46292,5,1,
05912412,900170,80000,1,1,
05912412,900170,80000,2,1,
05912412,900170,80000,3,1,
05912412,900170,80000,4,1,
05912412,900170,80000,5,1,
05912412,900180,105,1,1,
05912412,900180,484,2,1,
05912412,900180,130,3,1,
05912412,900180,189,4,1,
05912412,900180,737,5,1,
05912412,980000,237337,1,1,
05912412,980000,238076,2,1,
05912412,980000,251678,3,1,
05912412,980000,241633,4,1,
05912412,980000,247029,5,1,
05912431,900000,133735,1,1,
05912431,900000,145929,2,1,
05912431,900000,149891,3,1,
05912431,900000,182329,4,1,
05912431,900000,127688,5,1,
05912431,980000,133735,1,1,
05912431,980000,145929,2,1,
05912431,980000,149891,3,1,
05912431,980000,182329,4,1,
05912431,980000,127688,5,1,
05912432,900000,146572,1,1,
05912432,900000,153572,2,1,
05912432,900000,156706,3,1,
05912432,900000,118887,4,1,
05912432,900000,111308,5,1,
05912432,980000,146572,1,1,
05912432,980000,153572,2,1,
05912432,980000,156706,3,1,
05912432,980000,118887,4,1,
05912432,980000,111308,5,1,
05912441,900000,75000,1,1,
05912441,900000,75000,2,1,
05912441,900000,75000,3,1,
05912441,900000,75000,4,1,
05912441,900000,75000,5,1,
05912441,900180,2700,1,1,
05912441,900180,2700,2,1,
05912441,900180,2700,3,1,
05912441,900180,2700,4,1,
05912441,900180,2700,5,1,
05912441,980000,77700,1,1,
05912441,980000,77700,2,1,
05912441,980000,77700,3,1,
05912441,980000,77700,4,1,
05912441,980000,77700,5,1,
05912442,900000,75000,1,1,
05912442,900000,75000,2,1,
05912442,900000,75000,3,1,
05912442,900000,75000,4,1,
05912442,900000,75000,5,1,
05912442,900180,2700,1,1,
05912442,900180,2700,2,1,
05912442,900180,2700,3,1,
05912442,900180,2700,4,1,
05912442,900180,2700,5,1,
05912442,980000,77700,1,1,
05912442,980000,77700,2,1,
05912442,980000,77700,3,1,
05912442,980000,77700,4,1,
05912442,980000,77700,5,1,
05912481,900000,72339,1,1,
05912481,900000,104902,2,1,
05912481,900000,49809,3,1,
05912481,900000,116355,4,1,
05912481,900000,143558,5,1,
05912481,900160,12203,1,1,
05912481,900160,10000,2,1,
05912481,900160,11123,3,1,
05912481,900160,15574,4,1,
05912481,900160,1531,5,1,
05912481,980000,84542,1,1,
05912481,980000,114902,2,1,
05912481,980000,60932,3,1,
05912481,980000,131929,4,1,
05912481,980000,145089,5,1,
05912482,900000,2906,1,1,
05912482,900000,3337,2,1,
05912482,900000,77618,3,1,
05912482,900000,39205,4,1,
05912482,900000,16685,5,1,
05912482,900160,1537,1,1,
05912482,900160,17848,2,1,
05912482,900160,61520,3,1,
05912482,900160,63903,4,1,
05912482,900160,9112,5,1,
05912482,980000,4443,1,1,
05912482,980000,21185,2,1,
05912482,980000,139138,3,1,
05912482,980000,103108,4,1,
05912482,980000,25797,5,1,
05912501,900000,30066,1,1,
05912501,900000,30472,2,1,
05912501,900000,32932,3,1,
05912501,900000,31499,4,1,
05912501,900000,31853,5,1,
05912501,980000,30066,1,1,
05912501,980000,30472,2,1,
05912501,980000,32932,3,1,
05912501,980000,31499,4,1,
05912501,980000,31853,5,1,
05912502,900000,37906,1,1,
05912502,900000,33099,2,1,
05912502,900000,33105,3,1,
05912502,900000,34862,4,1,
05912502,900000,32834,5,1,
05912502,980000,37906,1,1,
05912502,980000,33099,2,1,
05912502,980000,33105,3,1,
05912502,980000,34862,4,1,
05912502,980000,32834,5,1,
05912541,900000,184000,1,1,
05912541,900000,184000,2,1,
05912541,900000,184000,3,1,
05912541,900000,184000,4,1,
05912541,900000,184000,5,1,
05912541,900140,2000,1,1,
05912541,900140,2000,2,1,
05912541,900140,2000,3,1,
05912541,900140,2000,4,1,
05912541,900140,2000,5,1,
05912541,980000,186000,1,1,
05912541,980000,186000,2,1,
05912541,980000,186000,3,1,
05912541,980000,186000,4,1,
05912541,980000,186000,5,1,
05912542,900000,184000,1,1,
05912542,900000,184000,2,1,
05912542,900000,184000,3,1,
05912542,900000,184000,4,1,
05912542,900000,184000,5,1,
05912542,900140,2000,1,1,
05912542,900140,2000,2,1,
05912542,900140,2000,3,1,
05912542,900140,2000,4,1,
05912542,900140,2000,5,1,
05912542,980000,186000,1,1,
05912542,980000,186000,2,1,
05912542,980000,186000,3,1,
05912542,980000,186000,4,1,
05912542,980000,186000,5,1,
05912561,900000,72434,1,1,
05912561,900000,75344,2,1,
05912561,900000,70806,3,1,
05912561,900000,77040,4,1,
05912561,900000,89432,5,1,
05912561,980000,72434,1,1,
05912561,980000,75344,2,1,
05912561,980000,70806,3,1,
05912561,980000,77040,4,1,
05912561,980000,89432,5,1,
05912562,900000,71530,1,1,
05912562,900000,79963,2,1,
05912562,900000,72712,3,1,
05912562,900000,87184,4,1,
05912562,900000,70821,5,1,
05912562,980000,71530,1,1,
05912562,980000,79963,2,1,
05912562,980000,72712,3,1,
05912562,980000,87184,4,1,
05912562,980000,70821,5,1,
05912601,900000,139731,1,1,
05912601,900000,151673,2,1,
05912601,900000,66273,3,1,
05912601,900000,119068,4,1,
05912601,900000,83547,5,1,
05912601,980000,139731,1,1,
05912601,980000,151673,2,1,
05912601,980000,66273,3,1,
05912601,980000,119068,4,1,
05912601,980000,83547,5,1,
05912602,900000,72799,1,1,
05912602,900000,92089,2,1,
05912602,900000,97713,3,1,
05912602,900000,50359,4,1,
05912602,900000,107537,5,1,
05912602,980000,72799,1,1,
05912602,980000,92089,2,1,
05912602,980000,97713,3,1,
05912602,980000,50359,4,1,
05912602,980000,107537,5,1,
05912621,900000,43663,1,1,
05912621,900000,150822,2,1,
05912621,900000,170800,3,1,
05912621,900000,115383,4,1,
05912621,900000,72266,5,1,
05912621,980000,43663,1,1,
05912621,980000,150822,2,1,
05912621,980000,170800,3,1,
05912621,980000,115383,4,1,
05912621,980000,72266,5,1,
05912622,900000,83407,1,1,
05912622,900000,163734,2,1,
05912622,900000,53259,3,1,
05912622,900000,31130,4,1,
05912622,900000,84105,5,1,
05912622,980000,83407,1,1,
05912622,980000,163734,2,1,
05912622,980000,53259,3,1,
05912622,980000,31130,4,1,
05912622,980000,84105,5,1,
05912651,900030,16244,1,1,
05912651,900030,17432,2,1,
05912651,900030,14984,3,1,
05912651,900030,17228,4,1,
05912651,900030,17000,5,1,
05912651,900170,75000,1,1,
05912651,900170,75000,2,1,
05912651,900170,75000,3,1,
05912651,900170,75000,4,1,
05912651,900170,75000,5,1,
05912651,980000,91244,1,1,
05912651,980000,92432,2,1,
05912651,980000,89984,3,1,
05912651,980000,92228,4,1,
05912651,980000,92000,5,1,
05912652,900030,16124,1,1,
05912652,900030,15500,2,1,
05912652,900030,14372,3,1,
05912652,900030,14996,4,1,
05912652,900030,15356,5,1,
05912652,900170,75000,1,1,
05912652,900170,75000,2,1,
05912652,900170,75000,3,1,
05912652,900170,75000,4,1,
05912652,900170,75000,5,1,
05912652,980000,91124,1,1,
05912652,980000,90500,2,1,
05912652,980000,89372,3,1,
05912652,980000,89996,4,1,
05912652,980000,90356,5,1,
05912661,900030,29144,1,1,
05912661,900030,26300,2,1,
05912661,900030,40052,3,1,
05912661,900030,39548,4,1,
05912661,900030,23600,5,1,
05912661,900180,300,1,1,
05912661,900180,300,2,1,
05912661,900180,300,3,1,
05912661,900180,300,4,1,
05912661,900180,300,5,1,
05912661,980000,29444,1,1,
05912661,980000,26600,2,1,
05912661,980000,40352,3,1,
05912661,980000,39848,4,1,
05912661,980000,23900,5,1,
05912662,900030,23864,1,1,
05912662,900030,29108,2,1,
05912662,900030,32660,3,1,
05912662,900030,40340,4,1,
05912662,900030,24260,5,1,
05912662,900180,300,1,1,
05912662,900180,300,2,1,
05912662,900180,300,3,1,
05912662,900180,300,4,1,
05912662,900180,300,5,1,
05912662,980000,24164,1,1,
05912662,980000,29408,2,1,
05912662,980000,32960,3,1,
05912662,980000,40640,4,1,
05912662,980000,24560,5,1,
05912702,900000,395271,1,1,T
05912702,900000,395271,2,1,T
05912702,900000,395271,3,1,T
05912702,900000,395271,4,1,T
05912702,900000,395271,5,1,T
05912702,980000,395271,1,1,T
05912702,980000,395271,2,1,T
05912702,980000,395271,3,1,T
05912702,980000,395271,4,1,T
05912702,980000,395271,5,1,T
05912721,900000,85000,1,1,
05912721,900000,85000,2,1,
05912721,900000,85000,3,1,
05912721,900000,85000,4,1,
05912721,900000,85000,5,1,
05912721,900170,35000,1,1,
05912721,900170,35000,2,1,
05912721,900170,35000,3,1,
05912721,900170,35000,4,1,
05912721,900170,35000,5,1,
05912721,980000,120000,1,1,
05912721,980000,120000,2,1,
05912721,980000,120000,3,1,
05912721,980000,120000,4,1,
05912721,980000,120000,5,1,
05912722,900000,85000,1,1,
05912722,900000,85000,2,1,
05912722,900000,85000,3,1,
05912722,900000,85000,4,1,
05912722,900000,85000,5,1,
05912722,900170,35000,1,1,
05912722,900170,35000,2,1,
05912722,900170,35000,3,1,
05912722,900170,35000,4,1,
05912722,900170,35000,5,1,
05912722,980000,120000,1,1,
05912722,980000,120000,2,1,
05912722,980000,120000,3,1,
05912722,980000,120000,4,1,
05912722,980000,120000,5,1,
05912801,900000,141902,1,1,
05912801,900000,142550,2,1,
05912801,900000,122246,3,1,
05912801,900000,111491,4,1,
05912801,900000,186276,5,1,
05912801,980000,141902,1,1,
05912801,980000,142550,2,1,
05912801,980000,122246,3,1,
05912801,980000,111491,4,1,
05912801,980000,186276,5,1,
05912802,900000,48526,1,1,
05912802,900000,53523,2,1,
05912802,900000,14673,3,1,
05912802,900000,79519,4,1,
05912802,900000,127931,5,1,
05912802,980000,48526,1,1,
05912802,980000,53523,2,1,
05912802,980000,14673,3,1,
05912802,980000,79519,4,1,
05912802,980000,127931,5,1,
05912831,900030,28496,1,1,
05912831,900030,28496,2,1,
05912831,900030,28496,3,1,
05912831,900030,28496,4,1,
05912831,900030,28496,5,1,
05912831,980000,28496,1,1,
05912831,980000,28496,2,1,
05912831,980000,28496,3,1,
05912831,980000,28496,4,1,
05912831,980000,28496,5,1,
05912832,900030,28496,1,1,
05912832,900030,28496,2,1,
05912832,900030,28496,3,1,
05912832,900030,28496,4,1,
05912832,900030,28496,5,1,
05912832,980000,28496,1,1,
05912832,980000,28496,2,1,
05912832,980000,28496,3,1,
05912832,980000,28496,4,1,
05912832,980000,28496,5,1,
05912841,900000,70000,1,1,
05912841,900000,70000,2,1,
05912841,900000,70000,3,1,
05912841,900000,70000,4,1,
05912841,900000,70000,5,1,
05912841,900030,22496,1,1,
05912841,900030,22496,2,1,
05912841,900030,22496,3,1,
05912841,900030,22496,4,1,
05912841,900030,22496,5,1,
05912841,980000,92496,1,1,
05912841,980000,92496,2,1,
05912841,980000,92496,3,1,
05912841,980000,92496,4,1,
05912841,980000,92496,5,1,
05912842,900000,70000,1,1,
05912842,900000,70000,2,1,
05912842,900000,70000,3,1,
05912842,900000,70000,4,1,
05912842,900000,70000,5,1,
05912842,900030,22496,1,1,
05912842,900030,22496,2,1,
05912842,900030,22496,3,1,
05912842,900030,22496,4,1,
05912842,900030,22496,5,1,
05912842,980000,92496,1,1,
05912842,980000,92496,2,1,
05912842,980000,92496,3,1,
05912842,980000,92496,4,1,
05912842,980000,92496,5,1,
05912851,900000,45000,1,1,
05912851,900000,45000,2,1,
05912851,900000,45000,3,1,
05912851,900000,45000,4,1,
05912851,900000,45000,5,1,
05912851,900210,15000,1,1,
05912851,900210,15000,2,1,
05912851,900210,15000,3,1,
05912851,900210,15000,4,1,
05912851,900210,15000,5,1,
05912851,980000,60000,1,1,
05912851,980000,60000,2,1,
05912851,980000,60000,3,1,
05912851,980000,60000,4,1,
05912851,980000,60000,5,1,
05912852,900000,45000,1,1,
05912852,900000,45000,2,1,
05912852,900000,45000,3,1,
05912852,900000,45000,4,1,
05912852,900000,45000,5,1,
05912852,900210,15000,1,1,
05912852,900210,15000,2,1,
05912852,900210,15000,3,1,
05912852,900210,15000,4,1,
05912852,900210,15000,5,1,
05912852,980000,60000,1,1,
05912852,980000,60000,2,1,
05912852,980000,60000,3,1,
05912852,980000,60000,4,1,
05912852,980000,60000,5,1,
05912881,900000,191541,1,1,
05912881,900000,218357,2,1,
05912881,900000,158056,3,1,
05912881,900000,157806,4,1,
05912881,900000,154030,5,1,
05912881,980000,191541,1,1,
05912881,980000,218357,2,1,
05912881,980000,158056,3,1,
05912881,980000,157806,4,1,
05912881,980000,154030,5,1,
05912882,900000,143770,1,1,
05912882,900000,187081,2,1,
05912882,900000,149188,3,1,
05912882,900000,185656,4,1,
05912882,900000,279434,5,1,
05912882,980000,143770,1,1,
05912882,980000,187081,2,1,
05912882,980000,149188,3,1,
05912882,980000,185656,4,1,
05912882,980000,279434,5,1,
05912891,900030,16496,1,1,
05912891,900030,16496,2,1,
05912891,900030,16496,3,1,
05912891,900030,16496,4,1,
05912891,900030,16496,5,1,
05912891,980000,16496,1,1,
05912891,980000,16496,2,1,
05912891,980000,16496,3,1,
05912891,980000,16496,4,1,
05912891,980000,16496,5,1,
05912892,900030,16496,1,1,
05912892,900030,16496,2,1,
05912892,900030,16496,3,1,
05912892,900030,16496,4,1,
05912892,900030,16496,5,1,
05912892,980000,16496,1,1,
05912892,980000,16496,2,1,
05912892,980000,16496,3,1,
05912892,980000,16496,4,1,
05912892,980000,16496,5,1,
05912901,900030,18896,1,1,
05912901,900030,18896,2,1,
05912901,900030,18896,3,1,
05912901,900030,18896,4,1,
05912901,900030,18896,5,1,
05912901,900170,1800,1,1,
05912901,900170,1800,2,1,
05912901,900170,1800,3,1,
05912901,900170,1800,4,1,
05912901,900170,1800,5,1,
05912901,900180,15000,1,1,
05912901,900180,15000,2,1,
05912901,900180,15000,3,1,
05912901,900180,15000,4,1,
05912901,900180,15000,5,1,
05912901,900210,700,1,1,
05912901,900210,700,2,1,
05912901,900210,700,3,1,
05912901,900210,700,4,1,
05912901,900210,700,5,1,
05912901,980000,36396,1,1,
05912901,980000,36396,2,1,
05912901,980000,36396,3,1,
05912901,980000,36396,4,1,
05912901,980000,36396,5,1,
05912902,900030,18896,1,1,
05912902,900030,18896,2,1,
05912902,900030,18896,3,1,
05912902,900030,18896,4,1,
05912902,900030,18896,5,1,
05912902,900170,1800,1,1,
05912902,900170,1800,2,1,
05912902,900170,1800,3,1,
05912902,900170,1800,4,1,
05912902,900170,1800,5,1,
05912902,900180,15000,1,1,
05912902,900180,15000,2,1,
05912902,900180,15000,3,1,
05912902,900180,15000,4,1,
05912902,900180,15000,5,1,
05912902,900210,700,1,1,
05912902,900210,700,2,1,
05912902,900210,700,3,1,
05912902,900210,700,4,1,
05912902,900210,700,5,1,
05912902,980000,36396,1,1,
05912902,980000,36396,2,1,
05912902,980000,36396,3,1,
05912902,980000,36396,4,1,
05912902,980000,36396,5,1,
05912911,900000,37216,1,1,
05912911,900000,38101,2,1,
05912911,900000,28595,3,1,
05912911,900000,18191,4,1,
05912911,900000,8030,5,1,
05912911,980000,37216,1,1,
05912911,980000,38101,2,1,
05912911,980000,28595,3,1,
05912911,980000,18191,4,1,
05912911,980000,8030,5,1,
05912912,900000,17011,1,1,
05912912,900000,21169,2,1,
05912912,900000,10048,3,1,
05912912,900000,30978,4,1,
05912912,900000,42532,5,1,
05912912,980000,17011,1,1,
05912912,980000,21169,2,1,
05912912,980000,10048,3,1,
05912912,980000,30978,4,1,
05912912,980000,42532,5,1,
05912931,900030,13232,1,1,
05912931,900030,13232,2,1,
05912931,900030,13232,3,1,
05912931,900030,13232,4,1,
05912931,900030,13232,5,1,
05912931,900150,2820,1,1,
05912931,900150,2820,2,1,
05912931,900150,2820,3,1,
05912931,900150,2820,4,1,
05912931,900150,2820,5,1,
05912931,980000,16052,1,1,
05912931,980000,16052,2,1,
05912931,980000,16052,3,1,
05912931,980000,16052,4,1,
05912931,980000,16052,5,1,
